time_stamp,user_id,grade,pre_score,adjusted_improvement,anxiety,complete,user_message,chatbot_message,hint_id,action,positive_feedback,stage,pos,neg,help,failed_attempts,reward
2020-11-24T18:16:20.07565+00:00,357,2,3,0,18,True,ok,You’re doing a great job so far. Just keep trying!,74,encourage,,height,1.0,0.0,0.44682634883733874,0,0.0
2020-11-24T18:17:27.880223+00:00,359,4,4,4,21,True,Have any estimations?,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,0.46368508356569826,0,0.01
2020-11-24T18:19:34.015925+00:00,358,4,2,1,17,True,ok?,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,True,weight,1.0,0.0,0.44682634883733874,0,0.11
2020-11-24T18:20:20.510995+00:00,358,4,2,1,17,True,ok thanks,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,,comparison,1.0,0.0,0.44682634883733874,0,0.01
2020-11-24T18:32:50.552578+00:00,357,2,3,0,18,True,cat bug,:),51,nothing,True,volume,0.0,0.0,0.3775865566313739,37,0.1
2020-11-24T18:19:12.203797+00:00,359,4,4,4,21,True,What is the length?,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,0.0,0.0,1,2,0.01
2020-11-24T18:19:18.193747+00:00,358,4,2,1,17,True,ok.now it is talking about the ounces to it,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.0,0.4719921077340483,0,0.01
2020-11-24T18:19:53.867963+00:00,358,4,2,1,17,True, ok thanks,Weight of the box of chocolates,34,hint,,weight,1.0,0.0,0.44682634883733874,0,0.01
2020-11-24T18:22:45.243135+00:00,357,2,3,0,18,True,I am stuck.,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.667,1,4,0.01
2020-11-24T18:22:54.403356+00:00,357,2,3,0,18,True,oh,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,0.39508730647609913,4,0.01
2020-11-24T18:20:22.036635+00:00,357,2,3,0,18,True,ok,Hm... let's keep thinking!,88,question,True,length,1.0,0.0,0.44682634883733874,0,0.1
2020-11-24T18:30:29.0254+00:00,357,2,3,0,18,True,cat bug,We need to solve this problem to stop the natural disaster. I believe in you!,80,encourage,,volume,0.0,0.0,0.3775865566313739,33,0.0
2020-11-24T18:35:20.227401+00:00,357,2,3,0,18,True,I don't get it.!,:),51,nothing,True,volume,0.0,0.0,1,51,0.1
2020-11-24T18:25:05.5578+00:00,357,2,3,0,18,True,yes,I think we can use an equation! Think about what equation you can use to solve this problem.,66,question,True,volume,1.0,0.0,0.45916944185379566,12,0.1
2020-11-24T18:28:20.974032+00:00,357,2,3,0,18,True,I need help,:),51,nothing,True,volume,0.73,0.0,1,31,0.1
2020-11-24T18:28:52.569954+00:00,357,2,3,0,18,True,ok,:),51,nothing,True,volume,1.0,0.0,0.44682634883733874,31,0.1
2020-11-24T18:29:04.709022+00:00,357,2,3,0,18,True,yes,:),51,nothing,True,volume,1.0,0.0,0.45916944185379566,31,0.1
2020-11-24T18:34:32.880174+00:00,357,2,3,0,18,True,cat bug,:),51,nothing,True,volume,0.0,0.0,0.3775865566313739,51,0.1
2020-11-24T18:36:01.960419+00:00,357,2,3,0,18,True,I need help,:),51,nothing,True,volume,0.73,0.0,1,52,0.1
2020-11-24T18:36:42.040996+00:00,357,2,3,0,18,True,I need help. and you are helpful,:),51,nothing,True,volume,0.579,0.0,1,52,0.1
2020-11-24T18:37:19.123711+00:00,357,2,3,0,18,True,no,:),51,nothing,,volume,0.0,1.0,0.4683999442673494,54,0.0
2020-11-24T18:39:10.712393+00:00,357,2,3,0,18,True,,:),51,nothing,,volume,0.0,0.0,0.0,57,0.0
2020-11-24T18:41:55.073749+00:00,357,2,3,0,18,True,yes,:),51,nothing,,volume,1.0,0.0,0.45916944185379566,64,0.0
2020-11-24T18:42:27.765137+00:00,357,2,3,0,18,True,problem,I think we can use an equation! Think about what equation you can use to solve this problem.,66,question,,volume,0.0,1.0,0.4561660329924746,64,0.0
2020-11-24T18:43:01.240383+00:00,357,2,3,0,18,True,3+5+6=11,:),51,nothing,True,volume,0.0,0.0,0.0,64,0.1
2020-11-24T18:44:12.540157+00:00,357,2,3,0,18,True,help,:),51,nothing,True,volume,1.0,0.0,1,67,0.1
2020-11-24T18:44:59.128361+00:00,357,2,3,0,18,True,problem,:),51,nothing,True,volume,0.0,1.0,0.4561660329924746,67,0.1
2020-11-24T18:47:52.775357+00:00,357,2,3,0,18,True,I need some pointers.,:),51,nothing,,volume,0.0,0.0,1,67,0.0
2020-11-24T18:50:36.421925+00:00,357,2,3,0,18,True, I need help with the problem.,:),51,nothing,,volume,0.321,0.321,1,67,0.0
2020-11-24T18:59:16.619508+00:00,357,2,3,0,18,True,I need a hint.,:),51,nothing,,volume,0.0,0.0,1,69,0.0
2020-11-24T19:01:47.799002+00:00,357,2,3,0,18,True,I need help.,:),51,nothing,,volume,0.73,0.0,1,69,0.0
2020-11-24T20:51:22.674984+00:00,378,4,3,0,20,True,I don't get it,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,1,0,0.01
2020-11-24T20:53:16.443842+00:00,378,4,3,0,20,True,im stuck,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,,height,0.0,0.667,1,5,0.01
2020-11-24T20:54:22.477179+00:00,378,4,3,0,20,True,Im stuck :(,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,width,0.0,0.831,1,3,0.01
2020-11-24T20:54:29.4068+00:00,378,4,3,0,20,True,help,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,width,1.0,0.0,1,3,0.01
2020-11-24T20:55:28.9588+00:00,378,4,3,0,20,True,Hmm,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,0.0,0.0,0.3779521895347948,4,0.01
2020-11-24T20:55:34.347619+00:00,378,4,3,0,20,True,ok,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,length,1.0,0.0,0.44682634883733874,4,0.01
2020-11-24T20:52:14.500426+00:00,364,4,8,0,12,True,are u a hacker,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,width,0.0,0.0,0.4491971475976476,0,0.11
2020-11-24T20:52:20.91849+00:00,364,4,8,0,12,True,wut,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,width,0.0,0.0,0.2982079032527095,0,0.01
2020-11-24T20:52:44.223617+00:00,378,4,3,0,20,True,I need help,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.73,0.0,1,3,0.01
2020-11-24T20:54:37.126851+00:00,378,4,3,0,20,True,I don't get it,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",20,hint,,width,0.0,0.0,1,3,0.01
2020-11-24T20:55:50.354982+00:00,378,4,3,0,20,True,I need help,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,,length,0.73,0.0,1,5,0.01
2020-11-24T21:51:34.112714+00:00,366,3,1,0,27,True,can you help me,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.474,0.0,1,0,0.11
2020-11-24T21:52:34.004094+00:00,366,3,1,0,27,True,hey,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,0.0,0.0,0.42271020014776006,0,0.01
2020-11-24T21:52:49.029169+00:00,366,3,1,0,27,True,bruh i know that,Move your mouse along the length to count how many chocolates would fit along the length.,22,hint,,length,0.0,0.0,1,0,0.01
2020-11-24T21:52:53.273043+00:00,366,3,1,0,27,True,OK!,"By sliding the chocolate along the length of the box and using the chocolate as a reference, you will find that the length fits 6 chocolates",23,hint,,length,1.0,0.0,0.44682634883733874,0,0.01
2020-11-24T21:53:11.037632+00:00,366,3,1,0,27,True,ok thanks,:),51,nothing,True,volume,1.0,0.0,0.44682634883733874,0,0.1
2020-11-24T21:53:46.361327+00:00,366,3,1,0,27,True,oh no,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.688,0.4683999442673494,0,0.01
2020-11-24T21:54:26.311069+00:00,366,3,1,0,27,True,ok.. and?,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,0.4369038359267015,1,0.01
2020-11-24T21:54:33.177927+00:00,366,3,1,0,27,True,and then?,Think about how to calculate volume with multiplication.,28,hint,,volume,0.0,0.0,0.4369038359267015,1,0.01
2020-11-24T21:54:14.70003+00:00,366,3,1,0,27,True,help plz,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,1.0,0.0,1,1,0.01
2020-11-24T21:54:40.279649+00:00,366,3,1,0,27,True,hmm,Area = Length x Width = 6 x 5 = 30,45,hint,,volume,0.0,0.0,0.3779521895347948,1,0.01
2020-11-24T21:54:48.997135+00:00,366,3,1,0,27,True,ohhh,Putting them together:,30,hint,,volume,0.0,0.0,0.3651284909251802,1,0.01
2020-11-24T21:54:51.371517+00:00,366,3,1,0,27,True,thanks,You have seen all the hints. Try your best to answer the question!,44,hint,,volume,1.0,0.0,0.42358973262049815,1,0.01
2020-11-24T22:15:46.480104+00:00,367,4,3,3,28,True,can you help me,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,width,0.474,0.0,1,0,0.11
2020-11-24T22:17:53.829549+00:00,367,4,3,3,28,True,ok,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,1.0,0.0,0.44682634883733874,0,0.11
2020-11-24T22:20:12.717195+00:00,367,4,3,3,28,True,can you give me the answer,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,True,weight,0.0,0.0,1,7,0.11
2020-11-25T01:14:40.070907+00:00,377,2,4,2,20,True,I need help. Can you help me?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.574,0.0,1,2,0.01
2020-11-25T01:17:43.970251+00:00,377,2,4,2,20,True,Not very helpful. Can you give me the equation that leads me to the answer,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.154,1,2,0.01
2020-11-25T01:19:32.913013+00:00,377,2,4,2,20,True,With numbers please,:),51,nothing,,volume,0.535,0.0,0.44575274043534985,3,0.0
2020-11-25T14:16:40.955769+00:00,341,2,4,1,25,True,i don't know the answer,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.0,1,2,0.01
2020-11-25T14:16:51.519156+00:00,341,2,4,1,25,True,we divide/,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,weight,0.0,0.0,0.48419366133786723,2,0.01
2020-11-25T23:56:22.06552+00:00,382,4,4,3,21,True,hi,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.0,0.0,0.3547562197810281,0,0.11
2020-11-25T23:57:03.360985+00:00,382,4,4,3,21,True,okay,Hm... let's keep thinking!,88,question,True,height,1.0,0.0,0.4224901257246038,0,0.1
2020-11-25T23:59:55.162021+00:00,382,4,4,3,21,True,i need help,"You’ve just about got it. Don’t give up, yet!",81,encourage,True,height,0.73,0.0,1,3,0.1
2020-11-26T00:01:57.190871+00:00,382,4,4,3,21,True,,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,height,0.0,0.0,0.0,5,0.11
2020-11-26T00:02:13.210157+00:00,382,4,4,3,21,True,3,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,height,0.0,0.0,0.0,5,0.11
2020-11-26T00:02:30.040631+00:00,382,4,4,3,21,True,next,You have seen all the hints. Try your best to answer the question!,44,hint,,height,0.0,0.0,0.42794591799072,5,0.01
2020-11-26T00:06:52.640257+00:00,382,4,4,3,21,True,okay,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,1.0,0.0,0.4224901257246038,1,0.01
2020-11-26T00:23:08.257029+00:00,383,4,3,5,30,True,i dont know thevanswer,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,1,0,0.01
2020-11-26T00:25:42.587986+00:00,383,4,3,5,30,True,i dont know the length,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,0.0,0.0,1,1,0.11
2020-11-26T00:28:48.584802+00:00,383,4,3,5,30,True,i dont know the answer,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,0.0,0.0,1,19,0.11
2020-11-26T00:32:28.073206+00:00,383,4,3,5,30,True,i need the answer,:),51,nothing,,volume,0.0,0.0,1,32,0.0
2020-11-26T00:32:41.465307+00:00,383,4,3,5,30,True,i need help \,:),51,nothing,,volume,0.73,0.0,1,32,0.0
2020-11-26T00:33:51.221769+00:00,383,4,3,5,30,True,can you help me please,:),51,nothing,,volume,0.625,0.0,1,32,0.0
2020-11-26T00:43:54.406169+00:00,383,4,3,5,30,True, help,:),51,nothing,,volume,1.0,0.0,1,59,0.0
2020-11-26T00:36:02.683902+00:00,383,4,3,5,30,True,help,:),51,nothing,,volume,1.0,0.0,1,36,0.0
2020-11-26T00:38:20.969324+00:00,383,4,3,5,30,True,i need help,:),51,nothing,,volume,0.73,0.0,1,36,0.0
2020-11-26T00:40:37.408153+00:00,383,4,3,5,30,True,i need a hint,:),51,nothing,True,volume,0.0,0.0,1,36,0.1
2020-11-26T00:41:16.777884+00:00,383,4,3,5,30,True,hint,:),51,nothing,,volume,0.0,0.0,1,36,0.0
2020-11-26T00:41:24.765996+00:00,383,4,3,5,30,True,no,You’re super close! Let’s think about this a little more and try again.,75,encourage,,volume,0.0,1.0,0.4683999442673494,36,0.0
2020-11-26T00:41:38.332389+00:00,383,4,3,5,30,True,hint,I know we can do this together. Keep thinking!,76,encourage,,volume,0.0,0.0,1,36,0.0
2020-11-26T00:57:42.32978+00:00,385,4,2,1,15,True,I do not need help right now,You can move your mouse close to the box to turn it into a chocolate!,37,hint,True,width,0.0,0.311,1,0,0.11
2020-11-26T00:58:58.901565+00:00,385,4,2,1,15,True,I need a hint,Move your mouse along the width to count how many chocolates would fit along the width.,19,hint,,width,0.0,0.0,1,2,0.01
2020-11-26T01:01:11.725181+00:00,385,4,2,1,15,True,I am still here,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,0.48184012063854487,0,0.01
2020-11-26T01:02:22.485273+00:00,385,4,2,1,15,True,What does that mean,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,1,1,0.01
2020-11-26T01:03:27.394935+00:00,385,4,2,1,15,True,what is the answer,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,1,1,0.01
2020-11-27T16:46:55.436191+00:00,387,4,6,1,17,True,What is the hint?,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,0.0,0.0,1,0,0.11
2020-11-27T16:49:53.073581+00:00,387,4,6,1,17,True,what are some pointers?,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,0.0,0.0,1,0,0.11
2020-11-27T17:49:23.504141+00:00,390,3,7,1,11,True,what is this song,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,0.0,0.0,1,1,0.01
2020-11-27T17:50:04.384471+00:00,390,3,7,1,11,True,what is 3 * 5 *6,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,1,0,0.01
2020-11-27T17:50:54.441682+00:00,390,3,7,1,11,True,how much do we weigh together,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",39,hint,,comparison,0.0,0.0,1,0,0.01
2020-11-27T17:52:58.141303+00:00,104,3,5,3,13,True,yes i am still here i dont need help at the moment ,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.208,0.174,1,1,0.01
2020-11-27T18:35:20.107676+00:00,391,3,4,3,18,True,i need help,The people in the village need you! Keep working hard.,85,encourage,,volume,0.73,0.0,1,10,0.0
2020-11-27T18:38:16.679304+00:00,391,3,4,3,18,True,what do I multiply to get the answer,:),51,nothing,,volume,0.0,0.0,1,12,0.0
2020-11-27T18:36:18.969242+00:00,391,3,4,3,18,True,i am stuck,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,True,volume,0.0,0.667,1,11,0.1
2020-11-27T18:39:20.755019+00:00,391,3,4,3,18,True,i am confused,:),51,nothing,,volume,0.0,0.697,1,13,0.0
2020-11-27T18:44:23.402153+00:00,391,3,4,3,18,True,how do I multiply the numbers,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,1,15,0.01
2020-11-27T18:50:55.776312+00:00,391,3,4,3,18,True,i dont understand how to add the sides,:),51,nothing,,volume,0.0,0.0,1,16,0.0
2020-11-27T18:57:22.33447+00:00,388,2,4,0,23,True,I need more help.,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",43,hint,True,height,0.599,0.0,1,3,0.11
2020-11-27T18:57:45.579378+00:00,388,2,4,0,23,True,Thanks,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,73,encourage,True,height,1.0,0.0,0.42358973262049815,3,0.1
2020-11-27T19:03:11.814642+00:00,388,2,4,0,23,True,I'm not doing to good.,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.376,0.48184012063854487,2,0.01
2020-11-27T19:06:36.973712+00:00,388,2,4,0,23,True,I need help.,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,65,question,,volume,0.73,0.0,1,3,0.0
2020-11-27T18:49:56.787034+00:00,388,2,4,0,23,True,I will put the choclets in the box then cont them.,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,0.48184012063854487,0,0.01
2020-11-27T18:52:52.840419+00:00,388,2,4,0,23,True,I need some pointers please.,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,0.434,0.0,1,2,0.01
2020-11-27T19:00:33.554159+00:00,388,2,4,0,23,True,I need some help.,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,0.574,0.0,1,2,0.11
2020-11-27T19:10:06.869289+00:00,388,2,4,0,23,True,18 + 18 + 15 + 15 =66,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,0.0,3,0.01
2020-11-27T19:15:18.527385+00:00,388,2,4,0,23,True,I'm doing the math on my wight broad.,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,0.48184012063854487,4,0.01
2020-11-27T19:17:54.04736+00:00,388,2,4,0,23,True,How am I ever going to do this.,Think about how to calculate volume with multiplication.,28,hint,,volume,0.0,0.0,1,4,0.01
2020-11-27T19:21:10.244329+00:00,388,2,4,0,23,True,I need help.,:),51,nothing,,volume,0.73,0.0,1,6,0.0
2020-11-27T19:24:05.437694+00:00,388,2,4,0,23,True,I need to get unstuck.,Area = Length x Width = 6 x 5 = 30,45,hint,,volume,0.0,0.0,0.48184012063854487,7,0.01
2020-11-27T19:26:03.585367+00:00,388,2,4,0,23,True,THANK YOU SO MUCH!,Putting them together:,30,hint,,volume,0.482,0.0,0.483471344209342,9,0.01
2020-11-27T19:28:51.719723+00:00,388,2,4,0,23,True,Im still here,"This problem is tough, but I know that we can finish it if we think hard enough. Keep trying!",79,encourage,,comparison,0.0,0.0,0.4704028001467484,0,0.0
2020-11-27T21:56:58.321228+00:00,393,3,3,3,15,True,wot is the height,You can move your mouse close to the box to turn it into a chocolate!,40,hint,,height,0.0,0.0,0.4411149266154024,0,0.01
2020-11-27T21:59:17.069834+00:00,393,3,3,3,15,True,i ned help,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,height,0.73,0.0,1,1,0.11
2020-11-27T22:02:42.607118+00:00,393,3,3,3,15,True,help,You can move your mouse close to the box to turn it into a chocolate!,21,hint,True,length,1.0,0.0,1,2,0.11
2020-11-27T22:04:08.817144+00:00,393,3,3,3,15,True,wot do i do,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,1,1,0.01
2020-11-27T22:09:49.47429+00:00,393,3,3,3,15,True,o90,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.0,0.0,0,0.01
2020-11-27T22:25:35.525518+00:00,395,2,3,1,16,True,ok,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,1.0,0.0,0.44682634883733874,0,0.01
2020-11-27T22:34:23.339643+00:00,395,2,3,1,16,True,how big is a chocolate,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,1,5,0.01
2020-11-27T22:31:15.56778+00:00,395,2,3,1,16,True,how do you find the total,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,1,3,0.01
2020-11-27T22:36:55.452641+00:00,395,2,3,1,16,True,what's the answer,You’re super close! Let’s think about this a little more and try again.,75,encourage,True,volume,0.0,0.0,1,7,0.1
2020-11-27T22:38:04.196873+00:00,395,2,3,1,16,True,i,Think about how to calculate volume with multiplication.,28,hint,,volume,0.0,0.0,0.48184012063854487,7,0.01
2020-11-27T22:43:14.342644+00:00,395,2,3,1,16,True,I need the chocolates to help figure,Area = Length x Width = 6 x 5 = 30,45,hint,,volume,0.351,0.0,1,8,0.01
2020-11-27T22:45:56.373009+00:00,395,2,3,1,16,True,what's 90,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.0,1,2,0.01
2020-11-27T22:46:27.009483+00:00,395,2,3,1,16,True,what,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,True,weight,0.0,0.0,1,2,0.11
2020-11-27T22:48:46.821017+00:00,395,2,3,1,16,True,i,Weight of the box of chocolates,34,hint,,weight,0.0,0.0,0.48184012063854487,2,0.01
2020-11-27T23:16:50.737075+00:00,398,2,3,1,22,True,I am stuck,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.0,0.667,1,0,0.11
2020-11-27T23:17:25.191555+00:00,398,2,3,1,22,True,what is next,You’re doing a great job so far. Just keep trying!,74,encourage,True,height,0.0,0.0,1,0,0.1
2020-11-27T23:17:54.649731+00:00,398,2,3,1,22,True,I got it,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,True,height,0.0,0.0,0.48184012063854487,1,0.11
2020-11-27T23:21:19.274366+00:00,398,2,3,1,22,True,I need help,"The sooner we finish, the sooner we can cross the river on that boat! Let’s get to it!",86,encourage,,weight,0.73,0.0,1,3,0.0
2020-11-27T23:21:37.77255+00:00,398,2,3,1,22,True,I don't get it,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",38,hint,,weight,0.0,0.0,1,3,0.01
2020-11-27T23:22:22.156038+00:00,398,2,3,1,22,True,90%2?,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,,weight,0.0,0.0,0.0,3,0.01
2020-11-27T23:22:32.374312+00:00,398,2,3,1,22,True,ok thanks,Weight of the box of chocolates,34,hint,,weight,1.0,0.0,0.44682634883733874,3,0.01
2020-11-28T01:39:42.425186+00:00,404,3,2,6,27,True,i need help,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.73,0.0,1,2,0.01
2020-11-28T01:39:48.840802+00:00,404,3,2,6,27,True,*I,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,0.0,2,0.01
2020-11-28T01:40:59.000645+00:00,404,3,2,6,27,True,oof,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,72,encourage,,volume,0.0,0.0,0.33707115216909284,3,0.0
2020-11-28T01:42:12.03768+00:00,404,3,2,6,27,True,help,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,1.0,0.0,1,5,0.01
2020-11-28T01:34:46.678466+00:00,404,3,2,6,27,True,okay so uh,You can move your mouse close to the box to turn it into a chocolate!,40,hint,True,height,0.487,0.0,0.483471344209342,1,0.11
2020-11-28T01:35:03.215215+00:00,404,3,2,6,27,True,okay,Move your mouse along the height to count how many chocolates would fit along the height.,41,hint,,height,1.0,0.0,0.4224901257246038,1,0.01
2020-11-28T03:27:18.895025+00:00,365,4,8,0,21,True,Okay,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,1.0,0.0,0.4224901257246038,2,0.01
2020-11-28T23:25:53.185538+00:00,410,2,4,3,13,True,poop,You can move your mouse close to the box to turn it into a chocolate!,37,hint,,width,0.0,0.0,0.32481020543614375,0,0.01
2020-11-28T23:26:22.762514+00:00,410,2,4,3,13,True,you suck,:),51,nothing,,length,0.0,0.744,0.48246362487805655,0,0.0
2020-11-28T23:26:36.195481+00:00,410,2,4,3,13,True,:(,You can move your mouse close to the box to turn it into a chocolate!,21,hint,,length,0.0,1.0,0.0,0,0.01
2020-11-28T23:28:46.719947+00:00,410,2,4,3,13,True,i confused,:),51,nothing,True,volume,0.0,1.0,1,2,0.1
2020-11-28T23:29:10.334896+00:00,410,2,4,3,13,True,help me please,:),51,nothing,,volume,0.833,0.0,1,2,0.0
2020-11-28T23:29:23.227768+00:00,410,2,4,3,13,True,sssssssssssss,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,,volume,0.0,0.0,0.0,2,0.01
2020-11-28T23:29:24.049832+00:00,410,2,4,3,13,True,s,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,25,hint,,volume,0.0,0.0,0.3732672676554061,2,0.01
2020-11-28T23:29:24.491486+00:00,410,2,4,3,13,True,s,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",27,hint,,volume,0.0,0.0,0.3732672676554061,2,0.01
2020-11-28T23:29:25.180592+00:00,410,2,4,3,13,True,s,Think about how to calculate volume with multiplication.,28,hint,,volume,0.0,0.0,0.3732672676554061,2,0.01
2020-11-29T23:45:40.561491+00:00,419,4,3,3,14,True,30,Think about how to calculate volume with multiplication.,28,hint,True,volume,0.0,0.0,0.0,6,0.11
2020-11-29T23:47:29.678231+00:00,419,4,3,3,14,True,thanks everest,"If you multiply the weight per chocolate with the number of chocolates, you will get how much the box of chocolates weighs.",33,hint,True,weight,0.744,0.0,0.42358973262049815,1,0.11
2020-11-29T23:51:54.915502+00:00,415,3,2,0,18,True,i am confused,:),51,nothing,True,height,0.0,0.697,1,51,0.1
2020-11-29T23:43:15.239604+00:00,419,4,3,3,14,True,ok,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",24,hint,True,volume,1.0,0.0,0.44682634883733874,0,0.11
