,Unnamed: 0,user_id,input_message_kid,stage,total_attempts_in_stage,grade_norm,pre-score_norm,stage_norm,failed_attempts_norm,pos_norm,neg_norm,hel_norm,anxiety_norm,action,output,postive_feedback,reward,grade,completed,pre,post,adjusted_score,anxiety,time_stored,action_number,p_hint,p_nothing,p_encourage,p_question
675,924,467,I'm thinking 6,1.0,9.0,0.0,-0.25,-0.66666667,-0.1,-1.0,-1.0,-0.03631976,-0.05555556,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,3,True,3,4,1,26,"12-03-2020-17:16:03-PST
",675,0.71,0.171,0.083,0.036
676,925,467,ok ,0.0,5.0,0.0,-0.25,-1.0,-0.5,1.0,-1.0,-0.10634729999999999,-0.05555556,3,Hm... let's keep thinking!,True,0.1,3,True,3,4,1,26,"12-03-2020-17:16:03-PST
",676,0.353,0.026,0.049,0.572
677,926,467,ok,2.0,3.0,0.0,-0.25,-0.33333333,-0.7,1.0,-1.0,-0.10634729999999999,-0.05555556,3,Hm... let's keep thinking!,True,0.1,3,True,3,4,1,26,"12-03-2020-17:16:03-PST
",677,0.36,0.01,0.019,0.611
678,927,467,thanks,2.0,3.0,0.0,-0.25,-0.33333333,-0.7,1.0,-1.0,-0.15282053,-0.05555556,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,3,True,3,4,1,26,"12-03-2020-17:16:03-PST
",678,0.361,0.013,0.016,0.61
679,928,467,ok,,,0.0,-0.25,-0.33333333,-0.7,1.0,-1.0,-0.10634729999999999,-0.05555556,3,Hm... let's keep thinking!,True,1.075,3,True,3,4,1,26,"12-03-2020-17:16:03-PST
",679,0.36,0.01,0.019,0.611
680,929,479,:),3.0,7.0,-1.0,-0.25,0.0,-0.3,1.0,-1.0,-1.0,0.44444444,3,Try thinking about the concept of volume to solve this problem.,True,0.1,2,True,3,7,4,35,"12-04-2020-13:41:57-PST
",680,0.14,0.014,0.008,0.838
681,930,479,can i fit 3,0.0,2.0,-1.0,-0.25,-1.0,-0.8,0.428,-1.0,-0.03631976,0.44444444,3,Hm... let's keep thinking!,None,0.0,2,True,3,7,4,35,"12-04-2020-13:41:57-PST
",681,0.178,0.072,0.08,0.67
682,931,479,i  am stuck,2.0,2.0,-1.0,-0.25,-0.33333333,-0.8,-1.0,0.33399999999999996,1.0,0.44444444,1,:),None,0.0,2,True,3,7,4,35,"12-04-2020-13:41:57-PST
",682,0.036,0.731,0.219,0.014
683,932,479,what is 30 times 3,,,-1.0,-0.25,0.0,-0.3,-1.0,-1.0,1.0,0.44444444,1,:),None,4.001,2,True,3,7,4,35,"12-04-2020-13:41:57-PST
",683,0.116,0.601,0.242,0.041
684,933,514,help,3.0,3.0,-1.0,0.0,0.0,-0.7,1.0,-1.0,1.0,0.16666667,3,Try thinking about the concept of volume to solve this problem.,None,0.0,2,False,4,2,0,30,"12-05-2020-11:16:58-PST
",684,0.136,0.043,0.067,0.754
685,934,514,Help,0.0,4.0,-1.0,0.0,-1.0,-0.6,1.0,-1.0,1.0,0.16666667,1,:),True,0.1,2,False,4,2,0,30,"12-05-2020-11:16:58-PST
",685,0.161,0.158,0.197,0.484
686,935,514,im stuck,1.0,7.0,-1.0,0.0,-0.66666667,-0.3,-1.0,0.33399999999999996,1.0,0.16666667,1,:),None,0.0,2,False,4,2,0,30,"12-05-2020-11:16:58-PST
",686,0.016,0.688,0.287,0.009
687,936,514,can you help me,1.0,7.0,-1.0,0.0,-0.66666667,-0.3,-0.052000000000000005,-1.0,1.0,0.16666667,2,You’re doing a great job so far. Just keep trying!,None,0.0,2,False,4,2,0,30,"12-05-2020-11:16:58-PST
",687,0.136,0.441,0.316,0.107
688,937,514,im stuck,,,-1.0,0.0,0.0,-0.7,-1.0,0.33399999999999996,1.0,0.16666667,1,:),None,-8.0,2,False,4,2,0,30,"12-05-2020-11:16:58-PST
",688,0.039,0.76,0.189,0.012
689,938,516,I do not know how to do this,,,0.0,0.5,-1.0,-0.3,-1.0,-1.0,1.0,-0.55555556,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.998,3,True,6,7,1,17,"12-05-2020-11:58:17-PST
",689,0.385,0.336,0.252,0.027
690,939,517,ok,0.0,1.0,0.0,0.75,-1.0,-0.9,1.0,-1.0,-0.10634729999999999,-0.83333333,3,Hm... let's keep thinking!,None,0.0,3,True,7,8,1,12,"12-05-2020-12:43:37-PST
",690,0.288,0.01,0.013,0.689
691,940,517,I'm having fun,1.0,2.0,0.0,0.75,-0.66666667,-0.8,0.24600000000000002,-1.0,-0.03631976,-0.83333333,3,Hm... let's keep thinking!,None,0.0,3,True,7,8,1,12,"12-05-2020-12:43:37-PST
",691,0.513,0.01,0.009,0.468
692,941,517,How much do we weight together?,5.0,1.0,0.0,0.75,0.66666667,-0.9,-1.0,-1.0,1.0,-0.83333333,3,Hm... let's keep thinking!,True,0.1,3,True,7,8,1,12,"12-05-2020-12:43:37-PST
",692,0.865,0.041,0.01,0.084
693,942,517,How much do I weight?,,,0.0,0.75,0.66666667,-0.9,-1.0,-1.0,1.0,-0.83333333,0,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",None,0.998,3,True,7,8,1,12,"12-05-2020-12:43:37-PST
",693,0.865,0.041,0.01,0.084
694,943,512,How many chocolates are in the box.,0.0,16.0,-1.0,-0.5,-1.0,0.6,-1.0,-1.0,1.0,-0.66666667,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,2,True,2,2,2,15,"12-05-2020-12:46:35-PST
",694,0.049,0.655,0.285,0.011
695,944,512,I think we need to brainstorm ,0.0,16.0,-1.0,-0.5,-1.0,0.6,-1.0,-1.0,-0.02507096,-0.66666667,0,Move your mouse along the height to count how many chocolates would fit along the height.,True,0.11,2,True,2,2,2,15,"12-05-2020-12:46:35-PST
",695,0.11,0.662,0.21,0.018
696,945,512,Can you please give me a hint ,0.0,16.0,-1.0,-0.5,-1.0,0.6,-0.37,-1.0,1.0,-0.66666667,2,This problem doesn’t stand a chance against us!,True,0.1,2,True,2,2,2,15,"12-05-2020-12:46:35-PST
",696,0.053,0.64,0.295,0.012
697,946,512,We need to brainstorm ,,,-1.0,-0.5,-1.0,0.6,-1.0,-1.0,-0.03161268,-0.66666667,1,:),True,2.075,2,True,2,2,2,15,"12-05-2020-12:46:35-PST
",697,0.11,0.662,0.21,0.018
698,947,511,I am stuck,3.0,8.0,-1.0,-0.5,0.0,-0.2,-1.0,0.33399999999999996,1.0,-0.61111111,1,:),True,0.1,2,True,2,1,0,16,"12-05-2020-15:53:33-PST
",698,0.029,0.773,0.189,0.009
699,948,511,I don't get it,,,-1.0,-0.5,0.0,-0.2,-1.0,-1.0,1.0,-0.61111111,2,You’re doing awesome! We’re so close to figuring this out and convincing the captain to let us board the boat.,True,0.10099999999999999,2,True,2,1,0,16,"12-05-2020-15:53:33-PST
",699,0.195,0.592,0.127,0.086
700,949,338,Can you wait for me Silly?,,,-1.0,0.5,-0.33333333,-0.9,-0.64,-1.0,-0.03507275,-0.16666667,0,You can move your mouse close to the box to turn it into a chocolate!,True,1.0979999999999999,2,True,6,7,1,24,"12-05-2020-16:00:29-PST
",700,0.45,0.046,0.02,0.484
701,950,417,"To find out the answer, do I have to times 3 by 5 and then that answer by 6?",3.0,2.0,1.0,1.0,0.0,-0.8,-1.0,-1.0,1.0,-0.94444444,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,4,True,8,7,0,10,"12-05-2020-16:31:53-PST
",701,0.823,0.005,0.009,0.163
702,951,417,that didn't help me,3.0,2.0,1.0,1.0,0.0,-0.8,-1.0,-0.142,1.0,-0.94444444,0,A unit cube is a cube of which each side is 1 unit long. The volume of a unit cube is one cubic unit.,None,0.01,4,True,8,7,0,10,"12-05-2020-16:31:53-PST
",702,0.87,0.029,0.016,0.085
703,952,417,i know,,,1.0,1.0,0.0,-0.8,-1.0,-1.0,1.0,-0.94444444,0,"You won't be able to calculate volume by dragging the chocolate over the box, since it's three-dimensional! Try to use an equation to find the volume:",None,-0.02800000000000001,4,True,8,7,0,10,"12-05-2020-16:31:53-PST
",703,0.823,0.005,0.009,0.163
704,953,519,ok,1.0,1.0,-1.0,-0.25,-0.66666667,-0.9,1.0,-1.0,-0.10634729999999999,-0.05555556,3,Hm... let's keep thinking!,True,0.1,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",704,0.086,0.011,0.012,0.891
705,954,519,I don't know this peutions answer,3.0,32.0,-1.0,-0.25,0.0,2.2,-1.0,-1.0,1.0,-0.05555556,2,We’re almost there! We’re so close to getting to cross the river and saving the villagers from the fire.,True,0.1,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",705,0.012,0.468,0.518,0.002
706,955,519,can you hlp me,3.0,32.0,-1.0,-0.25,0.0,2.2,-1.0,-1.0,-0.03507275,-0.05555556,3,Try thinking about the concept of volume to solve this problem.,None,0.0,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",706,0.016,0.533,0.448,0.003
707,956,519,:),3.0,32.0,-1.0,-0.25,0.0,2.2,1.0,-1.0,-1.0,-0.05555556,3,Try thinking about the concept of volume to solve this problem.,None,0.0,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",707,0.041,0.508,0.369,0.082
708,957,519,T_T,3.0,32.0,-1.0,-0.25,0.0,2.2,-1.0,-1.0,-1.0,-0.05555556,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",708,0.04,0.629,0.328,0.003
709,958,519,help me plz,3.0,32.0,-1.0,-0.25,0.0,2.2,0.6,-1.0,1.0,-0.05555556,2,This problem doesn’t stand a chance against us!,None,0.0,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",709,0.011,0.517,0.467,0.005
710,959,519,it stands a chance against me,3.0,32.0,-1.0,-0.25,0.0,2.2,-0.33399999999999996,-1.0,-0.03887937,-0.05555556,1,:),None,0.0,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",710,0.012,0.551,0.434,0.003
711,960,519,HELP!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,3.0,32.0,-1.0,-0.25,0.0,2.2,-1.0,-1.0,1.0,-0.05555556,1,:),None,0.0,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",711,0.012,0.468,0.518,0.002
712,961,519,I don't get it,3.0,32.0,-1.0,-0.25,0.0,2.2,-1.0,-1.0,1.0,-0.05555556,1,:),None,0.0,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",712,0.012,0.468,0.518,0.002
713,962,519,:(,,,-1.0,-0.25,0.0,2.2,-1.0,1.0,-1.0,-0.05555556,1,:),None,-8.0,2,False,3,3,1,26,"12-06-2020-11:35:58-PST
",713,0.011,0.653,0.334,0.002
714,963,521,Smaller!,5.0,1.0,0.0,1.0,0.66666667,-0.9,-1.0,-1.0,-0.20563251,-0.33333333,0,"Because 180 is smaller than 200, you should be safe to board the boat with the chocolates.",None,0.01,3,True,8,8,0,21,"12-06-2020-12:16:02-PST
",714,0.71,0.009,0.006,0.275
715,964,521,I think it's 18 chocolates.,0.0,4.0,0.0,1.0,-1.0,-0.6,-1.0,-1.0,-0.02507096,-0.33333333,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,3,True,8,8,0,21,"12-06-2020-12:16:02-PST
",715,0.743,0.034,0.021,0.202
716,965,521,H,3.0,2.0,0.0,1.0,0.0,-0.8,-1.0,-1.0,-0.36326463,-0.33333333,3,Try thinking about the concept of volume to solve this problem.,None,0.0,3,True,8,8,0,21,"12-06-2020-12:16:02-PST
",716,0.713,0.009,0.009,0.269
717,966,521,"They said each chocolate is 2 units, right?",3.0,2.0,0.0,1.0,0.0,-0.8,-1.0,-1.0,-0.05854288,-0.33333333,3,Try thinking about the concept of volume to solve this problem.,None,0.0,3,True,8,8,0,21,"12-06-2020-12:16:02-PST
",717,0.743,0.016,0.013,0.228
718,967,521,Can we?,,,0.0,1.0,0.66666667,-0.9,-1.0,-1.0,-0.03161268,-0.33333333,0,"Remember that, the weight of the box of chocolates can’t be more than 200 ounces.",None,-0.02800000000000001,3,True,8,8,0,21,"12-06-2020-12:16:02-PST
",718,0.726,0.012,0.008,0.254
719,968,525,i need help,0.0,14.0,1.0,-1.0,-1.0,0.4,0.46,-1.0,1.0,0.16666667,3,Hm... let's keep thinking!,True,0.1,4,True,0,2,2,30,"12-06-2020-12:51:34-PST
",719,0.197,0.045,0.035,0.723
720,969,525,im trying,0.0,14.0,1.0,-1.0,-1.0,0.4,-1.0,-1.0,-0.06435512,0.16666667,3,Hm... let's keep thinking!,True,0.1,4,True,0,2,2,30,"12-06-2020-12:51:34-PST
",720,0.682,0.04,0.05,0.228
721,970,525,i need a hint,0.0,14.0,1.0,-1.0,-1.0,0.4,-1.0,-1.0,1.0,0.16666667,3,Hm... let's keep thinking!,None,0.0,4,True,0,2,2,30,"12-06-2020-12:51:34-PST
",721,0.527,0.143,0.171,0.159
722,971,525,i dont know,,,1.0,-1.0,-1.0,0.4,-1.0,-1.0,1.0,0.16666667,0,You can move your mouse close to the box to turn it into a chocolate!,None,1.998,4,True,0,2,2,30,"12-06-2020-12:51:34-PST
",722,0.527,0.143,0.171,0.159
723,972,510,Ohhh. i closed the extention i had,1.0,1.0,-1.0,1.0,-0.66666667,-0.9,-1.0,-1.0,-0.03631976,-0.27777778,1,:),True,0.1,2,True,8,7,0,22,"12-06-2020-14:03:12-PST
",723,0.643,0.052,0.019,0.286
724,973,510,I don't see the choclate,0.0,1.0,-1.0,1.0,-1.0,-0.9,-1.0,-1.0,1.0,-0.27777778,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,2,True,8,7,0,22,"12-06-2020-14:03:12-PST
",724,0.594,0.157,0.091,0.158
725,974,510,do you like among us?,,,-1.0,1.0,-0.66666667,-0.9,-0.23,-1.0,1.0,-0.27777778,0,You can move your mouse close to the box to turn it into a chocolate!,None,-0.015000000000000003,2,True,8,7,0,22,"12-06-2020-14:03:12-PST
",725,0.438,0.058,0.031,0.473
726,975,528,Ok,,,-1.0,-0.5,-0.33333333,-0.8,1.0,-1.0,-0.10634729999999999,-0.61111111,3,Hm... let's keep thinking!,True,6.101,2,True,2,7,6,16,"12-06-2020-14:46:26-PST
",726,0.088,0.009,0.003,0.9
727,976,533,I'm stuck,0.0,3.0,-1.0,0.0,-1.0,-0.7,-1.0,0.33399999999999996,1.0,-0.33333333,1,:),True,0.1,2,True,4,4,0,21,"12-06-2020-16:49:14-PST
",727,0.106,0.471,0.411,0.012
728,977,533,I don't get it,,,-1.0,0.0,-1.0,-0.7,-1.0,-1.0,1.0,-0.33333333,0,You can move your mouse close to the box to turn it into a chocolate!,None,-0.0020000000000000018,2,True,4,4,0,21,"12-06-2020-16:49:14-PST
",728,0.453,0.266,0.108,0.173
729,978,532,no thx,0.0,1.0,0.0,0.0,-1.0,-0.9,0.064,-0.064,-0.06320011,-0.33333333,0,Move your mouse along the height to count how many chocolates would fit along the height.,True,0.11,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",729,0.192,0.008,0.001,0.799
730,979,532,I need help right now!,0.0,1.0,0.0,0.0,-1.0,-0.9,-0.002,-1.0,1.0,-0.33333333,3,Hm... let's keep thinking!,True,0.1,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",730,0.172,0.012,0.003,0.813
731,980,532,STOP!!! I need help,0.0,1.0,0.0,0.0,-1.0,-0.9,-0.28,0.013999999999999999,1.0,-0.33333333,0,"By sliding the chocolate along the height of the box and using the chocolate as a reference, you will find that the height fits 3 chocolates.",None,0.01,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",731,0.426,0.066,0.028,0.48
732,981,532,tysm,1.0,4.0,0.0,0.0,-0.66666667,-0.6,-1.0,-1.0,-1.0,-0.33333333,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",732,0.484,0.007,0.001,0.508
733,982,532,ugh just help!,3.0,10.0,0.0,0.0,0.0,0.0,-0.204,-0.09,1.0,-0.33333333,3,Try thinking about the concept of volume to solve this problem.,True,0.1,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",733,0.199,0.39,0.354,0.057
734,983,532,I need MORE information now please?,3.0,10.0,0.0,0.0,0.0,0.0,-0.10800000000000001,-1.0,-0.03631976,-0.33333333,3,Try thinking about the concept of volume to solve this problem.,None,0.0,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",734,0.351,0.025,0.005,0.619
735,984,532,"Um, can i ask you a question?",0.0,1.0,0.0,0.0,-1.0,-0.9,-1.0,-1.0,-0.03507275,-0.33333333,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",735,0.483,0.01,0.003,0.504
736,985,532,Help me please,0.0,1.0,0.0,0.0,-1.0,-0.9,0.6659999999999999,-1.0,1.0,-0.33333333,3,Hm... let's keep thinking!,None,0.0,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",736,0.085,0.005,0.003,0.907
737,986,532,Huh alright.,0.0,1.0,0.0,0.0,-1.0,-0.9,0.33399999999999996,-1.0,-0.20939699,-0.33333333,3,Hm... let's keep thinking!,None,0.0,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",737,0.125,0.007,0.002,0.866
738,987,532,i need help,0.0,1.0,0.0,0.0,-1.0,-0.9,0.46,-1.0,1.0,-0.33333333,3,Hm... let's keep thinking!,None,0.0,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",738,0.107,0.01,0.001,0.882
739,988,532,I NEED HELP PLEASE,1.0,4.0,0.0,0.0,-0.66666667,-0.6,0.6659999999999999,-1.0,1.0,-0.33333333,3,Hm... let's keep thinking!,True,0.1,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",739,0.088,0.011,0.007,0.894
740,989,532,I need help,1.0,4.0,0.0,0.0,-0.66666667,-0.6,0.46,-1.0,1.0,-0.33333333,0,Move your mouse along the width to count how many chocolates would fit along the width.,True,0.11,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",740,0.119,0.011,0.005,0.865
741,990,532,I need help,1.0,4.0,0.0,0.0,-0.66666667,-0.6,0.46,-1.0,1.0,-0.33333333,0,"By sliding the chocolate along the width of the box and using the chocolate as a reference, you will find that the width fits 5 chocolates.",None,0.01,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",741,0.119,0.011,0.005,0.865
742,991,532,i need help,3.0,10.0,0.0,0.0,0.0,0.0,0.46,-1.0,1.0,-0.33333333,3,Try thinking about the concept of volume to solve this problem.,True,0.1,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",742,0.17,0.046,0.016,0.768
743,992,532,i need help,3.0,10.0,0.0,0.0,0.0,0.0,0.46,-1.0,1.0,-0.33333333,3,Try thinking about the concept of volume to solve this problem.,True,0.1,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",743,0.17,0.046,0.016,0.768
744,993,532,I NEED HELP NOW!!!,3.0,10.0,0.0,0.0,0.0,0.0,0.282,-1.0,1.0,-0.33333333,3,Try thinking about the concept of volume to solve this problem.,None,0.0,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",744,0.223,0.067,0.021,0.689
745,994,532,Help me,3.0,10.0,0.0,0.0,0.0,0.0,0.46,-1.0,1.0,-0.33333333,3,Try thinking about the concept of volume to solve this problem.,None,0.0,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",745,0.17,0.046,0.016,0.768
746,995,532,I don't know this question.,4.0,4.0,0.0,0.0,0.33333333,-0.6,-1.0,-1.0,1.0,-0.33333333,0,"To calculate the weight of the box of chocolates, you can multiply the weight of each chocolate and the total number of chocolates you have in the box.",None,0.01,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",746,0.643,0.057,0.014,0.286
747,996,532,Help,5.0,1.0,0.0,0.0,0.66666667,-0.9,1.0,-1.0,1.0,-0.33333333,3,Hm... let's keep thinking!,None,0.0,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",747,0.067,0.008,0.002,0.923
748,997,532,help,,,0.0,0.0,0.33333333,-0.6,1.0,-1.0,1.0,-0.33333333,3,"Think of what equation to use to calculate the total weight, when you know the number of chocolate and how much each chocolate weighs.",None,-0.09,3,True,4,4,0,21,"12-06-2020-17:08:09-PST
",748,0.063,0.008,0.002,0.927
749,998,536,noo,2.0,5.0,-1.0,-0.5,-0.33333333,-0.5,-1.0,-1.0,-0.39480327,-0.33333333,3,Hm... let's keep thinking!,True,0.1,2,True,2,6,5,21,"12-07-2020-13:50:17-PST
",749,0.573,0.096,0.016,0.315
750,999,536,i need  help,3.0,15.0,-1.0,-0.5,0.0,0.5,0.46,-1.0,1.0,-0.33333333,3,Try thinking about the concept of volume to solve this problem.,True,0.1,2,True,2,6,5,21,"12-07-2020-13:50:17-PST
",750,0.1,0.545,0.245,0.11
751,1000,536,help,3.0,15.0,-1.0,-0.5,0.0,0.5,1.0,-1.0,1.0,-0.33333333,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,2,True,2,6,5,21,"12-07-2020-13:50:17-PST
",751,0.097,0.466,0.171,0.266
752,1001,536,help  help,,,-1.0,-0.5,0.0,0.5,1.0,-1.0,1.0,-0.33333333,3,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,None,4.988,2,True,2,6,5,21,"12-07-2020-13:50:17-PST
",752,0.097,0.466,0.171,0.266
753,1002,537,help,,,0.0,-0.25,0.0,-0.8,1.0,-1.0,1.0,-0.27777778,3,Try thinking about the concept of volume to solve this problem.,True,2.101,3,True,3,4,2,22,"12-07-2020-19:31:16-PST
",753,0.056,0.005,0.002,0.937
754,1003,539,help,0.0,5.0,0.0,0.0,-1.0,-0.5,1.0,-1.0,1.0,-0.44444444,3,Hm... let's keep thinking!,True,0.1,3,True,4,5,4,19,"12-07-2020-20:03:20-PST
",754,0.068,0.015,0.002,0.915
755,1004,539,help!!!!!!!!!!!!!!!!!!!!!!,0.0,5.0,0.0,0.0,-1.0,-0.5,-1.0,-1.0,1.0,-0.44444444,1,:),None,0.0,3,True,4,5,4,19,"12-07-2020-20:03:20-PST
",755,0.589,0.118,0.037,0.256
756,1005,539,Help!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0.0,5.0,0.0,0.0,-1.0,-0.5,-1.0,-1.0,1.0,-0.44444444,0,You can move your mouse close to the box to turn it into a chocolate!,True,0.11,3,True,4,5,4,19,"12-07-2020-20:03:20-PST
",756,0.589,0.118,0.037,0.256
757,1006,539,Help!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,,0.0,0.0,0.0,-0.3,-1.0,-1.0,1.0,-0.44444444,3,Try thinking about the concept of volume to solve this problem.,True,4.088,3,True,4,5,4,19,"12-07-2020-20:03:20-PST
",757,0.662,0.121,0.04,0.177
758,1007,548,How many chocolates fit in the box,0.0,5.0,0.0,1.0,-1.0,-0.5,-0.41200000000000003,-1.0,1.0,0.61111111,3,Hm... let's keep thinking!,None,0.0,3,True,8,7,0,38,"12-08-2020-10:54:20-PST
",758,0.31,0.035,0.03,0.625
759,1008,548,how tall is a chocolate,0.0,5.0,0.0,1.0,-1.0,-0.5,-1.0,-1.0,1.0,0.61111111,3,Hm... let's keep thinking!,None,0.0,3,True,8,7,0,38,"12-08-2020-10:54:20-PST
",759,0.514,0.075,0.086,0.325
760,1009,548,GG,0.0,5.0,0.0,1.0,-1.0,-0.5,1.0,-1.0,-0.42739412,0.61111111,3,Hm... let's keep thinking!,True,0.1,3,True,8,7,0,38,"12-08-2020-10:54:20-PST
",760,0.084,0.003,0.001,0.912
761,1010,548,useless,0.0,5.0,0.0,1.0,-1.0,-0.5,-1.0,1.0,-0.19628021,0.61111111,2,I love a good challenge. Let’s regroup and think about this some more.,None,0.0,3,True,8,7,0,38,"12-08-2020-10:54:20-PST
",761,0.213,0.172,0.596,0.019
762,1011,548,not helping,0.0,5.0,0.0,1.0,-1.0,-0.5,-1.0,0.308,-0.03717257,0.61111111,2,"If we put our minds together, we can figure this problem out!",None,0.0,3,True,8,7,0,38,"12-08-2020-10:54:20-PST
",762,0.503,0.139,0.257,0.101
763,1012,548,i am tired noe,0.0,5.0,0.0,1.0,-1.0,-0.5,-1.0,0.184,-0.03631976,0.61111111,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,3,True,8,7,0,38,"12-08-2020-10:54:20-PST
",763,0.549,0.13,0.193,0.128
764,1013,548,alon,2.0,6.0,0.0,1.0,-0.33333333,-0.4,-1.0,-1.0,-0.51046826,0.61111111,0,You can move your mouse close to the box to turn it into a chocolate!,None,0.01,3,True,8,7,0,38,"12-08-2020-10:54:20-PST
",764,0.523,0.019,0.007,0.451
765,1014,548,you cont help,,,0.0,1.0,-0.33333333,-0.4,0.14800000000000002,-1.0,1.0,0.61111111,3,Hm... let's keep thinking!,None,-0.025,3,True,8,7,0,38,"12-08-2020-10:54:20-PST
",765,0.17,0.015,0.012,0.803
766,1015,547,help,,,1.0,1.0,-0.33333333,-0.6,1.0,-1.0,1.0,1.0,3,Hm... let's keep thinking!,True,0.10099999999999999,4,True,8,7,0,45,"12-08-2020-12:22:17-PST
",766,0.077,0.004,0.003,0.916
767,1016,552,I don't know.  I think I want your help.,,,-1.0,0.25,0.0,-0.5,-0.318,-0.6920000000000001,1.0,-0.38888889,1,:),True,3.1010000000000004,2,True,5,8,3,20,"12-08-2020-12:37:52-PST
",767,0.361,0.329,0.061,0.249
768,1017,542,can u help,3.0,7.0,0.0,-0.5,0.0,-0.3,0.46,-1.0,1.0,-0.44444444,3,Try thinking about the concept of volume to solve this problem.,None,0.0,3,True,2,7,5,19,"12-08-2020-14:30:15-PST
",768,0.121,0.041,0.002,0.836
769,1018,542,what is volume,3.0,7.0,0.0,-0.5,0.0,-0.3,-1.0,-1.0,1.0,-0.44444444,3,Try thinking about the concept of volume to solve this problem.,None,0.0,3,True,2,7,5,19,"12-08-2020-14:30:15-PST
",769,0.465,0.177,0.027,0.331
770,1019,542,yes,3.0,7.0,0.0,-0.5,0.0,-0.3,1.0,-1.0,-0.08166112,-0.44444444,3,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,None,0.0,3,True,2,7,5,19,"12-08-2020-14:30:15-PST
",770,0.08,0.008,0.002,0.91
771,1020,542,yes,3.0,7.0,0.0,-0.5,0.0,-0.3,1.0,-1.0,-0.08166112,-0.44444444,3,Hm… I suggest thinking about the concept of a unit cube and the volume of a unit cube. It may remind you of what you need in order to calculate the volume of the box!,None,0.0,3,True,2,7,5,19,"12-08-2020-14:30:15-PST
",771,0.08,0.008,0.002,0.91
772,1021,542,HOW TO CALCULATE VOLUME,3.0,7.0,0.0,-0.5,0.0,-0.3,-1.0,-1.0,1.0,-0.44444444,0,"You can fit 3 chocolates along the height, 5 chocolates along the width, and 6 chocolates along the length of the box.",None,0.01,3,True,2,7,5,19,"12-08-2020-14:30:15-PST
",772,0.465,0.177,0.027,0.331
